Id,Label,Popularity,Followers,Type
4fVYwG8RsbJsREFFniszhf,Noh Salleh,56,129802,artist
0zo8fkOQyrawuBfIhy99jb,Hyper Act,55,212698,artist
3c0gDdb9lhnHGFtP4prQpn,KATSEYE,75,793988,artist
7hr9W3IjXcm3UlLY7guLk5,Henry Moodie,68,669885,artist
6FTLayBxjkQeanFdUusk1I,Fabio Asher,69,1426155,artist
70NcAr4ZtA3FAqU16iQZSb,Dhruv,70,716555,artist
2uYWxilOVlUdk4oV9DvwqK,Mitski,84,9394777,artist
30b9WulBM8sFuBo17nNq9c,G-DRAGON,73,3002822,artist
4TEK9tIkcoxib4GxT3O4ky,KISS OF LIFE,76,1573525,artist
5fS7aONqrIhiw6YzgKVOsd,Judika,68,5814275,artist
0NlNru2YcUz6RbnpYGQz26,Clave Especial,75,315608,artist
4yjm4SvYqC5FFuLbB6TyHr,Bellakath,74,1465535,artist
6BV37tKh6pY97mnNdTCzly,El Malilla,75,1148070,artist
3S9Hg7sRKhmtWunFZ2yAYP,El Bogueto,77,841123,artist
6swtbYCVvjJIjCb5MWaIT2,Andres Castillo,66,3374,artist
4HUY0hELnxz4RC6VvJzRyc,La Dinastia,66,13675,artist
74mXQ4kCTwvcY9FtSrNm9c,Riky Produce,66,386,artist
7yCGrS6Xh3UngvY6Ad5sMJ,LEGADO 7,71,2157954,artist
163DQlpiiNqxgn2m4WsD3e,Kane Rodriguez,66,36096,artist
0T8Ix53aIN4F7aEKj4EnKy,Jasiel Nuñez,79,1013313,artist
5bSfBBCxY8QAk4Pifveisz,La Arrolladora Banda El Limón De Rene Camacho,82,7673898,artist
4BFLElxtBEdsdwGA1kHTsx,ElGrandeToto,74,3079661,artist
7DBIKXxSh2BMPqSN7UB4rS,Madd,60,504207,artist
5yviYTy79A8vuWF8iR6nPS,SKY,51,30022,artist
471CLfthkGwHrnegKOcTbx,Lazaro,52,50599,artist
0eLoiWLwWeaHGNkYke5G1k,Xcep,40,22702,artist
4PgPJfNYhFaHAV5C5dFhYS,Smallx,48,459194,artist
7vg7wkmGzMEM7p2ZkMPHJS,Figoshin,53,272629,artist
5Et8bRmkENeaA7SPwj1OxL,Shobee,46,198891,artist
7LC7LQ1f1CzaRLobFcblZN,Snor,50,939049,artist
0rqQfmTWtmxzlrNmnruQXS,Khali,56,81801,artist
5CtPAGoxpJ4yLJLx6CSrO8,Zamdane,61,199054,artist
76wDwepIombkHCdm0kas1h,Tawsen,55,103750,artist
2XgBaGUId4RuYzvXYEKikZ,Ayoub Anbaoui,51,155528,artist
2g8Pu5gVtDpkYGsP3RLepJ,Draganov,58,1076007,artist
2QtIVRuCdO2a4RWyoF4ayb,Bilel Tacchini,55,344020,artist
5k63RPpkbbyVuufLXS2GTe,Delarue,54,112885,artist
3kd62SrugthLOzen7XmzG6,Douaa Lahyaoui,50,62101,artist
1H0D7p5aN8tGG8DPLt0Nbv,Lbenj,52,794219,artist
3IRAzpoLeNDGv7kqwNK3bp,7-Toun,54,616151,artist
0bmKQDkU4J3gUykZS8tb6v,LFERDA,57,1125770,artist
25eYSizNX4BK5ZtqAq8pE8,Nouamane Belaiachi,47,358113,artist
6g4L5CJkiMINgAzUQsb7fr,Hassa1,49,71429,artist
3Fi4gBbVvIHrqEG9TGwRTC,Flack,44,17857,artist
6L7RfKlbIHQPxKbLizN9ts,Ali S,47,29861,artist
4vyibjuGePnrB7BzbHkA6u,L'morphine,57,521654,artist
1wAtSe79kItIb9nf5EhI2Q,Niro,65,1237850,artist
5Do9u0GoN4gFn6Nk8NGDhh,Stormy,60,931102,artist
7douYKOyzk9ZRvGFu9UOnm,Mons,49,374707,artist
7wGBPJk6sHwRCozFfhU09F,Yves Berendse,63,41347,artist
3898xesz6JuQkpz7Kiu4uM,Emma Heesters,61,213851,artist
010ZclHHy7BrTO5AQ0xGgn,Hekje31,59,22400,artist
6uQiTAaIF0UBTED52UMcZp,JayKoppig,59,22082,artist
5aR7M98Z0H5SzbGOIfkIQt,Dior,59,22048,artist
0XlmgJDA7Zqoyyreep2YpT,J.FIZ,56,2805,artist
2vzRN2N10AtxEHaxSIN1NR,Ksix,56,1834,artist
79TBgzOALTo3GOcKl1Rn8k,Robert van Hemert,55,10218,artist
6YznhKZUZFVr418x7OUi3z,Roxy Dekker,63,206658,artist
2ylIKKdMukkuprCgY4ZDFE,Donnie,60,122746,artist
5kukvi4C18gvtXbDS1eKjQ,Marco Schuitmaker,58,92275,artist
7DOOGHZ6CXsF8bvNrnDE6W,Turfy Gang,57,28784,artist
2rYWceJ64fH5hw2XkXR7ee,Russo,56,23188,artist
6m1LYS5NQonxjOcQFPQOb5,Frenna,69,590193,artist
7eBiPPZezCgV5rrO5x47qf,LUNA,55,9841,artist
5GvMLzUp6tMBpaCbr903RN,Broederliefde,63,544412,artist
30mNTnmvPn3HwXA5dW1Iza,Racoon,61,306236,artist
70SvhGqakpocD7GxVYnnBC,Mensa,59,29752,artist
0Kwf0zcciIFGLCKiqNcO6Q,SRNO,65,34325,artist
0uBVyPbLZRDNEBiA4fZUlp,Froukje,60,108986,artist
1zT9SWCzN45r7oVhy0VYLK,S10,58,81300,artist
2YkP9pfIZ6hJKeuppuz8qT,Yade Lauren,61,139909,artist
6zEaCvF0CqEHs7kFyBkLHi,Mula B,61,233782,artist
31RYhg7Auitqp3eg9rTB9i,Milolaathetlukken,52,6589,artist
5adKMaYrGOMyOfnbiLPuHg,Jonna Fraser,65,265792,artist
7bTUZU8QavxiW0GtvEVP0M,Kleine John,54,49197,artist
3Ptyea6E1lJgg6W64f0OQa,Yxng Le,54,22657,artist
0MSYpagcvnSP2o91Ji2OCw,KM,59,31554,artist
5sBoNBXFMzoZjgHLbQueeG,Antoon,61,215518,artist
3AlRiyjMywTVNzTcHbf9QT,Lil Kleine,66,1100168,artist
5yDkaiPTFbHGWCMXAEBt5Q,Kraantje Pappie,60,283505,artist
5qeFPM2PZUCzcpkY4e4RC8,ADF Samski,58,63261,artist
3IYUhFvPQItj6xySrBmZkd,Creedence Clearwater Revival,82,7142341,artist
0L8ExT028jH3ddEcZwqJJ5,Red Hot Chili Peppers,84,21686127,artist
7ohlPA8dRBtCf92zaZCaaB,Crowded House,72,902709,artist
39T6qqI0jDtSWWioX8eGJz,The Doobie Brothers,71,2616340,artist
4YLtscXsxbVgi031ovDDdh,Chris Stapleton,83,7784709,artist
0UWZUmn7sybxMCqrw9tGa7,Juanes,77,5012510,artist
1Kj6Km5IuLGKt2cxuhSgLm,Golfklubb,60,25913,artist
7lKk7yXNockkDjhb1GCeOy,Dizzy,64,87086,artist
23yPgzwt35lJyA3f8ayMfW,Philippe,55,731,artist
7krakxeyEmge6pzTthKNyg,Bausa,53,20280,artist
0elSJZFrHnayc7AUCkbWAl,Pasha,45,5292,artist
4OL8M4X2h0li7ThNulTjmx,Problembarn,50,6807,artist
7GgWpPrcNYH90st7I3nJtv,Ballinciaga,57,132562,artist
6ca1Pm4bp04bPJF1dfhmqu,DJ MøMø,48,33639,artist
0TW5M8RYADmgeCP1q523hf,Kjartan Lauritzen,47,29751,artist
6Lu4e8FvAWcp1S5BVoDLjJ,Aiba,46,9093,artist
0l2QmwUY1pWAjK8RcoXQ2v,Sleiken,51,2091,artist
2bLUPXEzgA4BRIZCk2x1Pi,404,44,677,artist
2QkG2LM1QO37UTojXXTCvB,Roc Mul,48,1936,artist
09qHO1fFJ6iIeTuCjO7Bfa,Roc Boyz,61,67393,artist
5N9d9BMxodykFktDttHERD,Ari Bajgora,52,11497,artist
5tdUPxmXm8l09CGFHOyRSa,Kaja Gunnufsen,41,6433,artist
7y4tvVGuB9WTDQwTj3ueu7,Kulturaften,43,1152,artist
7wRXf1DelGyBsmOj5hnOum,DJ VLADI,45,1550,artist
4JgV7rrIlfSvZYnlAwOblk,KNEKT,43,1503,artist
3is2frns7nVQwNYdaJ5N2N,Ane Norum Kvistad,41,4177,artist
3b7i9BNL3DBMl1fXy4kayt,BlimE!,47,2293,artist
2veUQvo0k7rk3TI5l0EnIi,Metropolen,38,1511,artist
3scNK8e4mqnP6Rb8a3lwZY,Maanu,60,125022,artist
1nCZUpBIcyOxufOx0lPeIW,Annural Khalid,59,118531,artist
1Bz46nDCMO1UOKp9GJjL92,Zeeshan Ali,50,45086,artist
6gIqKYKRmltKfkTnxhMv8V,Hasan Raheem,61,562022,artist
1n6pjRJkTY5v8RtUCAv5pi,Umair,71,371322,artist
6QoCrBHsojKnOrsGNfRcTN,Talwiinder,66,525975,artist
4wOKfu3A61gCA7lWEynNoe,Jevin Gill,52,7238,artist
69xcFpmqTOmFNOL08Bxyci,Talha Anjum,72,2068986,artist
5Us2dsq4VHlfLbKOrskg7K,Mxrci,70,112607,artist
7GquqOIWZX7FNjsUYNjOKy,Ali & Shjr,45,3745,artist
2URzIJH7QfPgMAEPErd0cC,Ali Raza,45,2862,artist
485dW6YyuxW3kpnWmuFnnv,Shajjar Hussain,45,2172,artist
1gcHKvKKZtEccnyXYlSvP5,Abdullah Maharvi,51,25837,artist
0VAIiNSKG4DWkSaIy5qWz1,Prabh Singh,59,96810,artist
47SaOSOqcrxSJNZUuqpLuu,Jay Trak,61,117930,artist
54E3dYx7RpaGZaDVXJTWjr,Rooh Sandhu,60,11653,artist
5DHi2MeoRgAwPE0A0qwRMl,Gurinder Gill,70,805541,artist
0OS0NZnK7TGIAWx8MkWNFN,Intense,69,442325,artist
7frYUe4C7A42uZqCzD34Y4,Sultaan,65,483700,artist
5TvdGhdmRObqOkU6eGfXb5,Preston Pablo,61,44662,artist
7hHDO4bJGlEaEHlY2lj1eZ,Bilal Saeed,63,2138941,artist
4qjiRRFcM4WZ0aJ3IHdWPN,Avvy Sra,68,269493,artist
5mWQT8CLTa4mAQAJdFjHb1,Abdul Hannan,61,510566,artist
01pFDtbY3k5uOmy0Pbg93C,Rovalio,59,151362,artist
3R1penrqtuKNTeWABjKT5N,Bir,55,99636,artist
3SQVNBF31sOSgXeXzkGW9M,Dhanju,55,23740,artist
54BjV0qctcWp8xOip7uaJD,thiarajxtt,68,218159,artist
2Up4MLmBYIJV36ymeT44TF,Kinza Hashmi,49,287,artist
2sWf9Tj6EsTxURcgil3NTG,Greg Kurstin,60,39594,artist
1yMP2gzEFgUkib4khXN6hi,Taimour Baig,59,335340,artist
7rEwKApsZMo8cXVxAndmvD,Raffey Anwar,56,83642,artist
01PyusFVbXgoD5Kl1mR8CC,Young Stunners,60,1319667,artist
3mGW1eoqwNtCxd8R3hIOM5,Talhah Yunus,64,959657,artist
1qyXgLYCg0osV4glEYuQIv,Danny,60,103994,artist
1uY9B9QroF5K8wPyeEO1QN,Sagar,68,14232,artist
3atMq790wQ7IqjeSO0HFeP,Bayaan,55,242685,artist
71DQO8pgnTwS3lNCq0cDcr,Valentino GRM,54,65633,artist
5A0VwTrVvV03LMeBZYT99d,SMILE BEATS,52,15738,artist
6oYwraA8pyfDH4Otny6ooZ,BARBEL,58,364705,artist
6g6DtbtyBi3Ir0mxiDlouJ,Nerry Money,49,62807,artist
4ebruhG8pei8qFQOfNxxLs,LH,45,24012,artist
57GVeZvmrO7oCLm0Uacrjy,Robi Guid,45,64833,artist
77ziqFxp5gaInVrF2lj4ht,Sech,81,12100514,artist
39GGxIMwluX0usfj3E1IhJ,Lh Da Produzza,34,96,artist
6GKbEjuVNKuuAKetDXA2Mi,Key-Key,64,46526,artist
1i8SpTcr7yvPOmcqrbnVXY,Ozuna,87,37756026,artist
4dlXeMiq59ilk4DUppR5rf,Elty,34,791,artist
4YcotSTsnWhSSizEgJlH5k,Don Pablo Mures,35,843,artist
3r0UTZrNnAhbXmmfF91TD2,El Yeyo PP,32,379,artist
5H1nN1SzW0qNeUEZvuXjAj,Danny Ocean,79,5677546,artist
0ghH5fsPlkf2XIALKJNSsb,JEYSON,50,80003,artist
4I8dxVJ518Fc8xqfIilTeU,Josuan,38,5091,artist
3k7FDxixhDQYNuxOtiN7jl,Lalo Y Los Descalzos,60,111854,artist
1eIYP01ZLPKEExhcV6xFgt,Grelo,72,502110,artist
2R21vXR83lH98kGeO99Y66,Anuel AA,89,39116282,artist
3exLluFM1Apoq5gnsdagNj,Banda Tava'i Oficial,46,12289,artist
3JgxYKorIJ2z5QIRSCsfMw,Jorge Acosta,53,7473,artist
4VMYDCV2IEDYJArk749S6m,Daddy Yankee,88,35634422,artist
21451j1KhjAiaYKflxBjr1,Zion & Lennox,78,7801997,artist
329e4yvIujISKGKz1BZZbO,Farruko,84,16170240,artist
3E6xrwgnVfYCrCs0ePERDz,Wisin,76,9311540,artist
52iwsT98xCoGgiGntTiR7K,Quevedo,86,5354540,artist
1WUEWZGTvX4AjC2y5PoSDd,La Única Tropical,67,600092,artist
2fuu7gBnfDhgJNt1Yr4ERu,Pascal,52,8394,artist
1chOgh5tgwfiyJ2zhUHwBj,Dionela,75,914825,artist
3z0IVhtuFvt9VYUZGT98PU,Jay R,68,251785,artist
6AvnL2gWjNYs1hRVJx4huK,Maki,72,890521,artist
6rTxLeff3t3rivZ3rabRpw,Robledo Timido,64,37498,artist
6zO1dZ40fTZ5hY9NnnRJSk,yung kai,69,193449,artist
0WleeEe3UurwlNbDGhb5Yz,ALLMO$T,63,840571,artist
3wbCeEPAW6po7J46netxMT,Up Dharma Down,68,1336710,artist
7LvDTuFCBv08xm6u1pOMK0,TJ Monterde,73,3443470,artist
1mcqfNCReSFxun2vIWvC28,KZ Tandingan,66,1263905,artist
7uDdl5V5AETSFY7K3muu22,Arthur Nery,73,6116486,artist
61nn6nOoLWjVC1ER2qFAvN,Cup of Joe,72,1405514,artist
09Xydf4dlkr29dH99DmsvQ,Janine,65,562637,artist
1hMAGfvamVXuSWBFQRFMeq,Over October,62,298890,artist
5GVk1KCKa1tdHRev4bMw7V,NOBITA,63,1995242,artist
1DlYnIiliftt6R21Y5NOW2,Adie,69,3423207,artist
4qPhnQfRgdgcZEdXgENOnr,Janine Berdin,62,119458,artist
2WzWSpOB41g3gb78Raj6RK,gins&melodies,64,354731,artist
4zpGxqF6oI1h3f6Md2v42T,Hev Abi,76,3490259,artist
3Y7RZ31TRPVadSFVy1o8os,H.E.R.,77,8012317,artist
3AQRLZ9PuTAozP28Skbq8V,The Script,78,8328787,artist
3C1ER0cuXc8dLtaI8RvLI6,Eliza Maturan,60,48378,artist
3d0hhzHPK0jA5mKTeFIZc5,Realest Cram,66,689664,artist
57yOAX6apIrclpBG736Uy2,CK YG,63,432374,artist
0DpLoyGVbhOHNR3ht2oO9y,Calein,61,569422,artist
2XHTklRsNMOOQT56Zm3WS4,Parokya Ni Edgar,70,3730910,artist
7dFzqx2qyelGPiBKmdSEOT,Rob Deniel,65,863182,artist
1EUmQM6xgUQLUkJVcvSdey,Orange & Lemons,66,2095083,artist
24fEOzlKhgSNLIcy9NdmwH,James Reid,62,437901,artist
4Rxn7Im3LGfyRkY2FlHhWi,Nick Jonas,67,10039954,artist
0NIIxcxNHmOoyBx03SfTCD,Tinashe,74,2883916,artist
0MIG6gMcQTSvFbKvUwK0id,Mata,71,2027559,artist
6udTUV1aI2aPaTMAhLBtVz,Hilary Incognito,56,3989,artist
4t5tP3pvrx50ONnbos94lz,FourNine,58,14416,artist
7GsITNaWwtgl2FCpmNdxcH,p3,57,2906,artist
6Lf4vAUaFUR2jAsybC7cGV,Roxie Węgiel,57,90590,artist
2IHoZ3RrDJIikMRsYgHjhy,Kizo,67,1380006,artist
4QYitR7yrCaf5CLQ09hX1m,Bletka,66,80502,artist
0Wi2fADbhwXlPUWxBmzo99,Szpaku,71,873888,artist
2MRSNbEPY2YKzkgDag5fzg,Leśny,57,2004,artist
4K8wRpyAE3Cwq4q5Jpgpdh,SVM!R,61,47378,artist
2Qk1uZpDnwDozHdxmB0dDx,Kleks,57,82360,artist
56VhOZOF6hwqrbNYwkmcsH,Sobel,67,1235513,artist
0TMvoNR0AIJV138mHY6jdE,sanah,70,2832337,artist
2FtYzWBUVhZ2vfy8S207Zf,kuqe 2115,63,73797,artist
6HdxibJzoNkDUUDHagx3Ko,francis,69,23679,artist
2GzZAv52VCMdVli7QzkteT,Kaz Bałagane,70,307955,artist
7BIHYaTeyOxOKV7EyHF0Z4,Oskar83,59,23370,artist
5ic8bWWvZHWf0dDBi9ThNk,bambi,70,413689,artist
4EBHix5Pj89l0ISzlIjaal,FUJU,55,686,artist
1PFMCqDezh9wVkmmWZlv16,Def Jam World Tour,58,4649,artist
19zuiWthJYU6FCqnV4mJYC,Kinny Zimmer,61,301763,artist
4NJA8jbfxc4daVM2wi9ybd,Kaptur,56,5264,artist
2dLhpezBEgAELn73fiMEak,Jonatan,67,34144,artist
1T4HxOYolAEb5PadIVKdWZ,Gibbs,72,587606,artist
0WDJa0qnagyOnMaiD26wht,Kubi Producent,68,259212,artist
3cBLJizprytrMpuFbnRnaE,MODELKI,61,68978,artist
75wMNgYkzacOI08FN7BaG0,Vłodarski,62,10759,artist
3bS0MLzGAoO6lLUy7gguHY,Fukaj,62,181793,artist
1fZAAHNWdSM5gqbi9o5iEA,Chivas,70,392724,artist
0eWYWLizN5us1MOF1rdyh9,Livka,53,5853,artist
34Atpk8kle8mndOUwKblhK,Lucassi,55,971,artist
7FauNoLr3HWvWfsaBlFPhs,Wiktor Dyduła,54,21425,artist
3gm9b6AeMf2eGQTLashkDt,Deemz,68,175054,artist
1oxn6cQ37twQ7yGnlE3ETd,Oki,70,947939,artist
3ClL18AtCAPwXVT6mUkBDN,Kaśka Sochacka,65,185800,artist
1silJqJQfrrZNFvWWjAyhh,Tymek,63,851299,artist
7Myky2n7ro7FEMaf0HyHtE,Urbanski,56,5953,artist
5RwiBwEEW5dOXGUlEVA0LT,stickxr,53,34185,artist
37Pprth5H294i7rSnIkVVV,charlie moncler,59,10521,artist
0iBTVnJ1Sff92zCDujfvyJ,Young Leosia,68,521539,artist
1efYxTvCNTpqYqfiEsxawq,Jacuś,56,112611,artist
7uWyXPJ04ihdQdYGGw3xVV,Guzior,64,523677,artist
16TsNPlesuA1R9kPLS6nta,Favst,65,64208,artist
5qgkVkdZIIBHLdnrpa3w3s,PG$,60,70104,artist
5k96hVqrpJoo0zmlVggVzv,Louis Villain,67,97039,artist
3gQDpnU208VW54WF9EMsuw,Budda,51,44194,artist
7li6R0hKFXu7496e0Yialv,730 Huncho,56,18755,artist
1Kjs5u8GQf6zCFdTj6SI9E,Malik Montana,69,1226268,artist
3bSbo5ZCbrTle7S2q8nqf8,Kazior,58,38297,artist
66NiiFgb74HLBN1A5ylO5t,GENZIE,58,511665,artist
0tdKRrbItnLj40yUFi23jx,Daria Zawiałow,64,613509,artist
7v49oVVUhvIQG5EK0jkcF7,PRO8L3M,70,838941,artist
2TRVhYMkHV4jwB92R3McaS,Sylwia Grzeszczak,60,518928,artist
28WXX79U4jzq1kfjx5QXPy,Opał,59,111906,artist
6EjCs0fSiq0HvAbCzIPeq1,4Money,60,8600,artist
264Be2Waq137vybMlFYCnu,Theo Rose,55,256098,artist
60KR2lVVoYd6GIcfLoUjPI,Dani Mocanu,61,666275,artist
6yTJ8tQyoUxgf6aqbpsXhQ,Mgk666,58,503738,artist
5BUJV1dbGNb61hYPK6rhtM,YNY Sebi,51,524515,artist
2MiJmNQKPgwLZMr35cVqtq,Bogdan DLP,60,623883,artist
1Iq14y98EVmnXUah4ldJnl,Babasha,59,194367,artist
1QFgyLmmyAZTPn707dbQT7,Ministerul Manelelor,60,13940,artist
5d3bc9MSib3NPeIDxYIIWD,Iuly Neamtu,56,385385,artist
4FxpvNihN7UbesJZrAE9tR,Manele Mentolate,59,90773,artist
6nyKhzPeKV9pzpYN0malXP,IDK,52,228701,artist
3E7XNzGG6qqnjwV9nOCxQM,candyboii,48,16309,artist
6ocuMBOl5OFS3AViv3DnG6,RAVA,61,499418,artist
17JCMZusNXS0iOLaForWrm,Gya,52,48778,artist
66Q5nZGMgEDpcjm6Q1ZC64,Denis Ramniceanu,50,17463,artist
049DlsIPXRROSgnc8mJeWd,Johny Romano,45,10292,artist
7uERYbuFqxJTqQlQr52lZr,Sami G,55,35225,artist
2218dGWsepdbDbWnzJzYNB,Claudia Puican,42,17620,artist
5tXxrzPQRZ7UK2cAQNSQW2,andrei,45,12681,artist
5ChWT8CfHjk2PnRG70ZgWV,DZWS,49,62270,artist
0CubchptrDNV9ei0oA5u3k,BEN,38,1364,artist
5h0wBmd25qPcGSInl3dp66,Tzanca Uraganu,61,1345359,artist
16h499dib06k5oaxjbAVtW,Sheik,47,3154,artist
2S3C9sCcaSXmGzH4dVoiHF,Karmen,42,8308,artist
1fYKCWegShlSGe4yATnpdp,NOUA UNSPE,50,46289,artist
040gmk9Wd9sKXx199imiSM,M.G.L.,55,197463,artist
5ZBJ4rLeQx0IEN3ut3O1fC,Erika Isac,47,57628,artist
0P8GOB6ZytMhZX8fd1OUsz,Alex Botea,53,194988,artist
0yjc2FN5zju7xyuJsTfGkh,Petre Stefan,51,234248,artist
5dJZz1wDTaRM9UBo1AODI2,Dhali,39,8781,artist
6dKPNkSEQOrRRvZz63Y47F,Oscar,58,344584,artist
2DVHeB86M05t7mBTvvsEVF,Nutu,45,53044,artist
3zdzuFF7IkJWWKLsIwAlzf,Bee Remix,45,5093,artist
7CLlOKuKAmd7uuSDeyLN0M,umiy,35,8123,artist
6nJJCgVQZCwUDgKsIwWNjM,Hassan El Rassam,43,1262,artist
3LTg1uDlzgeNpapZviVVAF,Nasrat Al Bader,47,17134,artist
6U4hHMBYGDF1f98bGjxC8U,Ayed,54,618042,artist
748f0zL5X2KNapx8K93SUq,Saif Amer,46,470106,artist
059BiSwXatlPKBSOWG6gIV,Kstr,38,4419,artist
44eguFvAUWt2jsI2ZYWDYj,Qaed Helmy,40,8594,artist
74KWopgkBxKlwFCAa6UawR,74 Original Suppa,44,8501,artist
2yLjdrrnFBawKrwLrNLyi7,DEE PRODUCTION,41,6004,artist
6DPTJXd1omQ1oTiR1Vy9CZ,Sabah Mahmod,41,7895,artist
5cLIxAVjEMmvPOZviDlhO4,Aws Al Saber,36,2415,artist
4PQeohrT8GInzKC3wJFGLa,Tayseer Al Safeer,36,46981,artist
2vPnS0IpayC2RVFuQA08R4,2KE,73,216540,artist
4jM6R2LK78dVTqHVUoA4li,808iuli,70,38503,artist
1Sdc6ySbIvzO0X9vbyHzWm,Ogryzek,75,220746,artist
3j2RV0vrjqFRwKVrV2aWr7,Astknan Maghribi,41,3413,artist
7ITMCzIU9uII8gwRg8JAhc,Odetari,80,3680586,artist
4Ga1P7PMIsmqEZqhYZQgDo,Lil Tecca,83,8160362,artist
3pc0bOVB5whxmD50W79wwO,keshi,78,3818227,artist
3Y7gOnKYWfQlEdgXag0Z6W,Regina Song,60,81000,artist
6fOqdhRNsMQqtwRwgo3NUv,Firdhaus,64,93285,artist
0czbvTRVGHfCdRsJLxbBGQ,DIOR 大穎,58,27579,artist
6RHTUrRF63xao58xh9FXYJ,IVE,74,4838201,artist
1Cs0zKBU1kc0i8ypK3B9ai,David Guetta,90,26498223,artist
6Ff53KvcvAj5U7Z1vojB5o,*NSYNC,77,2764930,artist
2elBjNSdBE2Y3f0j1mjrql,Jay Chou,76,6337720,artist
0lf8LVkrjg9GudchoppC5q,Zayo,45,41328,artist
5TUkb2q1sX3DiWtwBPHErg,Jerry Lee,45,2188,artist
2UhQit3wwPVwOBt41vMu94,Crosso,41,986,artist
7vdksiaT0UGPpZgCCPCKrU,Tisci,42,7565,artist
4eWCc0DOwhdz3GHxlSnYE1,Dano Kapitán,42,4209,artist
5QLfxY8Phcamadzx1r79ck,Shimmi,53,32323,artist
1R9DUv3WqRNJKHrNTs53eM,GABRIELL,38,451,artist
6EBKq4KCXExYanXleLzIVT,Call Dominika,43,9349,artist
1bNjWBFWsAAzZSR59lRdpR,Kabza De Small,67,5019199,artist
2mF7ygWz9oyJ3L6ZPWlZVH,Vigro Deep,56,549608,artist
0mMqD2uqwvCjFvlzo6ayGi,DJ Maphorisa,68,2714408,artist
3S4T8XtipStwl34odXn1YS,Scotts Maphuma,67,316641,artist
6WQFTzqYHmh8Ph2X0L0QLQ,Young Stunna,60,1585930,artist
1HGyQR41EokAZE5Dl4PtYc,Blaq Major,54,42369,artist
3zO4VnpgPzQAE6ibTievv1,BLESS THE GENTLEMAN,51,1854,artist
6YbUZ7rG3diOQFbAq8cySD,DJ KAP,51,2317,artist
2tqMDvoyXVbN7uF4ObOeJX,Mthandeni SK,56,293585,artist
5kwZB1xNLgB3lln1JGS2B9,MaWhoo,59,706946,artist
3qqJxbB40F5AmjBiO4akVa,Mr Pilato,56,12690,artist
4hADccnhJWKgtjTKues1oy,Ego Slimflow,54,4175,artist
3U6tzzUuiMZD64IPkutbjM,Tebogo G Mashego,54,12043,artist
1x0kR06ROuVi1aLwPuaZ7J,SJE Konka,54,40,artist
2GJMSZ7M3D0KyyKRhYgWju,Focalistic,59,1127635,artist
5n0o0t9wgg6uzHqfVd2Yr1,CowBoii,60,49852,artist
0fs9otT9TtwXUOcFXZomZY,Caiiro,57,186219,artist
3flcjKgRCeBVZTR8n8iShE,Ami Faku,57,780030,artist
5kmceQl1Y7lveTVbcy5ycD,Dlala Thukzin,58,671346,artist
1dllQgzSDUNbXbtk5INbhj,Zeh McGeba,48,1114,artist
6jUYsFkr46ErYnMV82HgQ8,MK Productions,53,1363,artist
13TUuvzi6FAkiA5F9MiYF8,Casswell P,51,20247,artist
2SuwWqS2g4w2GSE4lxD1UM,Nobuhle,51,97482,artist
5ln4EWpJqQZEWXAlSNTtVz,Kharishma,57,131223,artist
6c4AisSoKVYdeivUhofn6P,Ba Bethe Gashoazen,49,2644,artist
6Z6xrqezBTUUDnCinhPwCO,2Point1,49,111812,artist
7BZeoHymLQ7WC1Vl7gkS5g,BelloM,45,799,artist
3ZdMTEKhhs4Rl7qQXv4vUT,Epic DJ,46,1552,artist
0APf0XKCd2289zoD4wzroe,DJ Seneath,45,14,artist
2xopv1IOZfIPbbVuHDylEL,X-Morizo,46,26,artist
6k8odn7NzzTT4K3NBNtsfV,Felo Le Tee,55,941816,artist
5JyEgson2YVsJT0fNGroWn,Thabza Tee,51,37294,artist
1YO25RWxpZ2Pvg82Bs4ING,Djy Biza,56,95955,artist
1apU1xLioEcDVmYQmmbXD8,Blacko SA,49,15812,artist
5MJ5f1XKD9yu7aWfG8OGjz,Mellow & Sleazy,64,1542805,artist
7CAuIrM6rFLrIgisYOV0Fs,Usimamane,58,158294,artist
4RfOLIFy2xEmlWzXEVmLJn,Sjava,61,1794187,artist
2iN5MhOgkenO5FtkPtEVAF,Wanitwa Mos,56,749996,artist
4AnNB3lPD0Sv7ziKVHqI66,Nkosazana Daughter,61,577033,artist
523y9KSneKh6APd1hKxLuF,Master KG,63,609124,artist
6sNKQgLUy4LVNEX3r1kG1A,Big Zulu,57,1497096,artist
5m5lgddffBHA2pv0m5E2Ro,Zee Nxumalo,58,255634,artist
1W5wfiEUdPebJdwmyglKP4,Cyfred,48,111538,artist
0RSqcZGU4Kf01zKcn4JhiE,Mawelele,47,16015,artist
3Px6IenueysHsgCQf9xFVr,Kwesta,54,900365,artist
1ELUrmWBlXkqVabjVincQ6,Bassie,52,425168,artist
1WyQuSMk2VrDyfYfdfa4w6,M-Touch,47,9253,artist
6V0AnQuqPD8zkTZKbO1pbk,Ranger,49,7558,artist
0lxNEAFHu0uIMSTWMiKV3q,Amaza,47,5174,artist
5vFGtc23dtvt3f7FSK7vtg,LeeMcKrazy,64,644851,artist
6Wqpl1YTjgy5TiTluzFzjx,Tman Xpress,57,353173,artist
0sN5oRkFliiyjSNqPIEjML,DoouShii,47,12989,artist
2J9OgoroujUr9FiiT40sqc,Tycoon,49,22235,artist
3vg62RNNbcEtTGVRHzIBdi,Sly,46,378,artist
