artist,genre,pays
"Tyler, The Creator",hip hop,Ireland
"Tyler, The Creator",hip hop,Ireland
"Tyler, The Creator",hip hop,Ireland
"Tyler, The Creator",hip hop,Ireland
ERNEST,pop,Canada
Wham!,rock,Norway
The Neighbourhood,rock,Saudi Arabia
Kendrick Lamar,hip hop,United States
Taylor Swift,pop,Singapore
Hozier,rock,New Zealand
Benson Boone,pop,Norway
Don Toliver,rap,Romania
Brenda Lee,rock,United States
The Kid LAROI,hip hop,New Zealand
Gunna,hip hop,Canada
Gunna,hip hop,Canada
Gunna,hip hop,Canada
Gunna,hip hop,Canada
Cris Mj,urbano latino,Spain
FloyyMenor,reggaeton,Spain
FloyyMenor,reggaeton,Spain
KAROL G,urbano latino,Spain
KAROL G,urbano latino,Spain
KAROL G,urbano latino,Spain
FloyyMenor,reggaeton,Spain
Jere Klein,reggaeton,Chile
Jere Klein,reggaeton,Chile
Jere Klein,reggaeton,Chile
Jimin,pop,Morocco
Omar Courtz,urbano latino,Uruguay
De La Rose,urbano latino,Uruguay
Cris Mj,urbano latino,Saudi Arabia
FloyyMenor,reggaeton,Saudi Arabia
Panda Black,trap,Chile
Tiago PZK,urbano latino,Costa Rica
Ke Personajes,pop,Paraguay
Lady Gaga,pop,Slovakia
Bruno Mars,pop,Sweden
Ovy On The Drums,urbano latino,Venezuela
Jere Klein,reggaeton,Chile
FloyyMenor,reggaeton,Peru
FloyyMenor,reggaeton,Peru
FloyyMenor,reggaeton,Peru
FloyyMenor,reggaeton,Peru
Shakira,pop,Peru
Shakira,pop,Peru
Myke Towers,urbano latino,Spain
benny blanco,pop,Peru
Cris Mj,urbano latino,Peru
Kali Uchis,pop,Peru
JHAYCO,urbano latino,Paraguay
JHAYCO,urbano latino,Paraguay
Jere Klein,reggaeton,Chile
Jere Klein,reggaeton,Chile
Jere Klein,reggaeton,Chile
ROSÉ,pop,Sweden
Bruno Mars,pop,Spain
FloyyMenor,reggaeton,Peru
FloyyMenor,reggaeton,Peru
Cris Mj,urbano latino,Peru
Cris Mj,urbano latino,Peru
Cris Mj,urbano latino,Peru
Cris Mj,urbano latino,Peru
Feid,urbano latino,Spain
Feid,urbano latino,Spain
KAROL G,urbano latino,Peru
Feid,urbano latino,Spain
Feid,urbano latino,Spain
Ovy On The Drums,urbano latino,Uruguay
J Balvin,urbano latino,Uruguay
Maluma,urbano latino,Peru
Ryan Castro,urbano latino,Spain
Blessd,urbano latino,Venezuela
Fran C,reggaeton,Chile
Jere Klein,reggaeton,Chile
Cris Mj,urbano latino,Peru
Fran C,reggaeton,Chile
Kevin Martes 13,reggaeton,Chile
Galee Galee,drill,Chile
Blessd,urbano latino,Uruguay
Ovy On The Drums,urbano latino,Uruguay
Ovy On The Drums,urbano latino,Uruguay
Ovy On The Drums,urbano latino,Uruguay
Cris Mj,urbano latino,Peru
FloyyMenor,reggaeton,Peru
Cris Mj,urbano latino,Luxembourg
Cris Mj,urbano latino,Luxembourg
The La Planta,pop,Paraguay
The La Planta,pop,Paraguay
Cris Mj,urbano latino,France
Bryant Myers,urbano latino,Chile
Cris Mj,urbano latino,Ecuador
Cris Mj,urbano latino,Ecuador
Cris Mj,urbano latino,Ecuador
Fran C,reggaeton,Chile
Pablo Chill-E,urbano latino,Chile
Harry Nach,trap,Chile
Harry Nach,trap,Chile
Harry Nach,trap,Chile
Harry Nach,trap,Chile
Rvssian,urbano latino,Uruguay
Rauw Alejandro,urbano latino,Uruguay
Rauw Alejandro,urbano latino,Uruguay
Rauw Alejandro,urbano latino,Uruguay
Rauw Alejandro,urbano latino,Uruguay
Duki,urbano latino,Costa Rica
Myke Towers,urbano latino,Spain
Pailita,drill,Chile
Pailita,drill,Chile
Cris Mj,urbano latino,Chile
Galee Galee,drill,Chile
Galee Galee,drill,Chile
Emilia,pop,Argentina
Emilia,pop,Argentina
Feid,urbano latino,Spain
Pablo Chill-E,urbano latino,Chile
Bryartz,trap,Chile
Jere Klein,reggaeton,Chile
Jere Klein,reggaeton,Chile
Jere Klein,reggaeton,Chile
El BAI,reggaeton,Chile
El BAI,reggaeton,Chile
El BAI,reggaeton,Chile
Blessd,urbano latino,Uruguay
Ovy On The Drums,urbano latino,Spain
Jere Klein,reggaeton,Chile
Jere Klein,reggaeton,Chile
Jere Klein,reggaeton,Chile
KAROL G,urbano latino,Peru
Feid,urbano latino,Peru
Feid,urbano latino,Peru
Ovy On The Drums,urbano latino,Peru
J Balvin,urbano latino,Spain
Maluma,urbano latino,Peru
Ryan Castro,urbano latino,Peru
Blessd,urbano latino,Spain
Blessd,urbano latino,Peru
Ovy On The Drums,urbano latino,Peru
Ovy On The Drums,urbano latino,Peru
Blessd,urbano latino,Peru
Ovy On The Drums,urbano latino,Peru
Blessd,urbano latino,Peru
Kris R.,trap,Colombia
Feid,urbano latino,Peru
Feid,urbano latino,Peru
KAROL G,urbano latino,Peru
KAROL G,urbano latino,Peru
Feid,urbano latino,Peru
Feid,urbano latino,Peru
Kris R.,trap,Colombia
Blessd,urbano latino,Paraguay
Nanpa Básico,hip hop,Venezuela
Beéle,urbano latino,Venezuela
Shakira,pop,Paraguay
Myke Towers,urbano latino,Spain
benny blanco,pop,Paraguay
benny blanco,pop,Paraguay
benny blanco,pop,Paraguay
benny blanco,pop,Paraguay
Beéle,urbano latino,Venezuela
Feid,urbano latino,Peru
Feid,urbano latino,Peru
Bad Bunny,urbano latino,Peru
Feid,urbano latino,Peru
Blessd,urbano latino,Panama
Maluma,urbano latino,Paraguay
Omar Courtz,urbano latino,Spain
De La Rose,urbano latino,Spain
Ryan Castro,urbano latino,Peru
Ryan Castro,urbano latino,Peru
KAROL G,urbano latino,Peru
Boza,urbano latino,Venezuela
Boza,urbano latino,Venezuela
Rayo & Toby,reggaeton,Colombia
Rvssian,urbano latino,Spain
Rauw Alejandro,urbano latino,Spain
Rauw Alejandro,urbano latino,Spain
Feid,urbano latino,Peru
Pirlo,urbano latino,Colombia
Pirlo,urbano latino,Colombia
Mackie,reggaeton,Colombia
Mackie,reggaeton,Colombia
J Balvin,urbano latino,Peru
Feid,urbano latino,Peru
KAROL G,urbano latino,Peru
KAROL G,urbano latino,Peru
Maluma,urbano latino,Paraguay
Maluma,urbano latino,Paraguay
Dalmata,urbano latino,Colombia
Maluma,urbano latino,Panama
Ryan Castro,urbano latino,Panama
Ryan Castro,urbano latino,Panama
SOG,reggaeton,Mexico
SOG,reggaeton,Mexico
Big Metra,hip hop,Colombia
Big Metra,hip hop,Colombia
Big Metra,hip hop,Colombia
Feid,urbano latino,Paraguay
Yandel,urbano latino,Peru
Yandel,urbano latino,Peru
Lady Gaga,pop,Singapore
Bruno Mars,pop,South Africa
Blessd,urbano latino,Panama
Feid,urbano latino,Paraguay
Feid,urbano latino,Paraguay
Feid,urbano latino,Paraguay
KAROL G,urbano latino,Paraguay
Feid,urbano latino,Paraguay
Young Miko,urbano latino,Peru
Camilo,urbano latino,Costa Rica
Camilo,urbano latino,Costa Rica
Plan B,urbano latino,Peru
Luis Alfonso,pop,Colombia
Arcángel,urbano latino,Spain
Manuel Turizo,urbano latino,Spain
Beéle,urbano latino,Venezuela
J Balvin,urbano latino,Peru
Bad Bunny,urbano latino,Peru
Tego Calderón,urbano latino,Colombia
Feid,urbano latino,Paraguay
KAROL G,urbano latino,Paraguay
Feid,urbano latino,Panama
Feid,urbano latino,Panama
Ovy On The Drums,urbano latino,Paraguay
J Balvin,urbano latino,Panama
Maluma,urbano latino,Panama
Ryan Castro,urbano latino,Mexico
Blessd,urbano latino,Mexico
Omar Courtz,urbano latino,Peru
De La Rose,urbano latino,Spain
Myke Towers,urbano latino,Peru
benny blanco,pop,Panama
KAROL G,urbano latino,Paraguay
KAROL G,urbano latino,Paraguay
Feid,urbano latino,Panama
Feid,urbano latino,Panama
Feid,urbano latino,Panama
Feid,urbano latino,Panama
Blessd,urbano latino,Honduras
Ovy On The Drums,urbano latino,Panama
Rvssian,urbano latino,Peru
Rauw Alejandro,urbano latino,Peru
Rauw Alejandro,urbano latino,Peru
Boza,urbano latino,Peru
Boza,urbano latino,Peru
Boza,urbano latino,Peru
Boza,urbano latino,Peru
Jimin,pop,Malaysia
Jimin,pop,Malaysia
Jimin,pop,Malaysia
Beéle,urbano latino,Peru
Beéle,urbano latino,Peru
Lady Gaga,pop,Saudi Arabia
Bruno Mars,pop,Slovakia
Maluma,urbano latino,Nicaragua
Maluma,urbano latino,Nicaragua
Maluma,urbano latino,Nicaragua
Maluma,urbano latino,Nicaragua
Maluma,urbano latino,Nicaragua
Nanpa Básico,hip hop,Peru
Beéle,urbano latino,Panama
Bad Bunny,urbano latino,Paraguay
Feid,urbano latino,Panama
Duki,urbano latino,Chile
Myke Towers,urbano latino,Peru
Shakira,pop,Panama
Shakira,pop,Panama
Blessd,urbano latino,Honduras
Ovy On The Drums,urbano latino,Panama
Feid,urbano latino,Panama
KAROL G,urbano latino,Panama
KAROL G,urbano latino,Panama
Camilo,urbano latino,Colombia
Camilo,urbano latino,Colombia
Feid,urbano latino,Nicaragua
KAROL G,urbano latino,Panama
ROSÉ,pop,Slovakia
Bruno Mars,pop,Slovakia
KAROL G,urbano latino,Panama
KAROL G,urbano latino,Panama
KAROL G,urbano latino,Panama
Bad Bunny,urbano latino,Paraguay
Tiago PZK,urbano latino,Chile
Ke Personajes,pop,Ecuador
Myke Towers,urbano latino,Peru
Ryan Castro,urbano latino,Mexico
Ryan Castro,urbano latino,Mexico
SOG,reggaeton,Honduras
SOG,reggaeton,Honduras
SOG,reggaeton,Honduras
Manuel Turizo,urbano latino,Spain
Feid,urbano latino,Nicaragua
J Abdiel,urbano latino,Venezuela
De La Rose,urbano latino,Peru
Yan Block,urbano latino,Venezuela
iZaak,urbano latino,Venezuela
Jay Wheeler,urbano latino,Venezuela
Feid,urbano latino,Nicaragua
Young Miko,urbano latino,El Salvador
Myke Towers,urbano latino,Paraguay
Billie Eilish,pop,Slovakia
Billie Eilish,pop,Slovakia
Billie Eilish,pop,Slovakia
Romeo Santos,urbano latino,Nicaragua
J Balvin,urbano latino,Nicaragua
Bad Bunny,urbano latino,Panama
Bad Bunny,urbano latino,Panama
Manuel Turizo,urbano latino,Spain
Aventura,urbano latino,Panama
Plan B,urbano latino,Paraguay
Aventura,urbano latino,Nicaragua
Maluma,urbano latino,Mexico
Viktor Sheen,drill,Slovakia
Viktor Sheen,drill,Slovakia
Viktor Sheen,drill,Slovakia
Viktor Sheen,drill,Slovakia
Yzomandias,drill,Slovakia
Nik Tendo,hip hop,Slovakia
Viktor Sheen,drill,Slovakia
Viktor Sheen,drill,Slovakia
SIMILIVINLIFE,hip hop,Slovakia
Viktor Sheen,drill,Slovakia
Viktor Sheen,drill,Slovakia
Saul,hip hop,Slovakia
Viktor Sheen,drill,Slovakia
Viktor Sheen,drill,Slovakia
Viktor Sheen,drill,Slovakia
Viktor Sheen,drill,Slovakia
Viktor Sheen,drill,Slovakia
Hard Rico,hip hop,Slovakia
Ektor,hip hop,Slovakia
Ektor,hip hop,Slovakia
Gigi Perez,pop,Romania
Dollar Prync,hip hop,Slovakia
Ektor,hip hop,Slovakia
Linkin Park,rock,Latvia
Hard Rico,hip hop,Slovakia
Yzomandias,drill,Slovakia
Hard Rico,hip hop,Slovakia
Rytmus,hip hop,Slovakia
Rytmus,hip hop,Slovakia
Rytmus,hip hop,Slovakia
Hard Rico,hip hop,Slovakia
Separ,hip hop,Slovakia
Peter Pann,hip hop,Slovakia
Rohony,hip hop,Czech Republic
Rohony,hip hop,Czech Republic
Lady Gaga,pop,Romania
Bruno Mars,pop,Singapore
Pil C,hip hop,Slovakia
Luca Brassi10x,hip hop,Slovakia
Separ,hip hop,Slovakia
Linkin Park,rock,Hungary
Billie Eilish,pop,Slovakia
ROSÉ,pop,Singapore
Bruno Mars,pop,Singapore
Bruno Mars,pop,Singapore
ŠKWOR,rock,Czech Republic
Calin,hip hop,Slovakia
Yzomandias,drill,Czech Republic
P T K,hip hop,Slovakia
Benson Boone,pop,New Zealand
Calin,hip hop,Slovakia
Viktor Sheen,drill,Slovakia
Ben Cristovao,hip hop,Czech Republic
Ektor,hip hop,Czech Republic
Jimin,pop,Latvia
Dollar Prync,hip hop,Slovakia
Hard Rico,hip hop,Slovakia
Kabát,rock,Czech Republic
Yzomandias,drill,Czech Republic
Viktor Sheen,drill,Czech Republic
Hard Rico,hip hop,Slovakia
Robin Zoot,hip hop,Czech Republic
Calin,hip hop,Czech Republic
Viktor Sheen,drill,Czech Republic
Tom Odell,pop,Estonia
The Neighbourhood,rock,Saudi Arabia
Linkin Park,rock,Germany
Sofian Medjmedj,hip hop,Czech Republic
Ben Cristovao,hip hop,Czech Republic
Viktor Sheen,drill,Czech Republic
Sofian Medjmedj,hip hop,Czech Republic
Marstein,pop,Norway
Annika,pop,Norway
Suspekt,hip hop,Denmark
URO,pop,Denmark
Lamin,hip hop,Denmark
Ukendt Kunstner,hip hop,Denmark
Benny Jamz,hip hop,Denmark
Gilli,hip hop,Denmark
Lady Gaga,pop,Poland
Bruno Mars,pop,Singapore
Noah Carter,hip hop,Denmark
Annika,pop,Norway
Billie Eilish,pop,Singapore
Ankerstjerne,hip hop,Denmark
Daniel Schulz,pop,Denmark
Panamah,pop,Denmark
Panamah,pop,Denmark
Panamah,pop,Denmark
KESI,hip hop,Denmark
Lamin,hip hop,Denmark
D1MA,hip hop,Denmark
Burhan G,pop,Denmark
Burhan G,pop,Denmark
Lamin,hip hop,Denmark
Gilli,hip hop,Denmark
Wham!,rock,Luxembourg
Annika,pop,Denmark
Mariah Carey,pop,Luxembourg
Sabrina Carpenter,pop,Singapore
Blæst,pop,Denmark
Mumle,pop,Denmark
Svea S,pop,Denmark
Tobias Rahim,pop,Denmark
ICEKIID,hip hop,Denmark
Benny Jamz,hip hop,Denmark
Gilli,hip hop,Denmark
Gobs,hip hop,Denmark
Annika,pop,Denmark
Gigi Perez,pop,Poland
Gigi Perez,pop,Poland
Malte Ebert,pop,Denmark
Sabrina Carpenter,pop,Singapore
Sabrina Carpenter,pop,Singapore
Lamin,hip hop,Denmark
Lamin,hip hop,Denmark
ROSÉ,pop,Saudi Arabia
Bruno Mars,pop,Singapore
Gilli,hip hop,Denmark
KESI,hip hop,Denmark
Ariana Grande,pop,Austria
Gobs,hip hop,Denmark
ICEKIID,hip hop,Denmark
ICEKIID,hip hop,Denmark
ICEKIID,hip hop,Denmark
Omar,hip hop,Denmark
Tobias Rahim,pop,Denmark
Mads Langer,rock,Denmark
The Weeknd,pop,Singapore
Playboi Carti,hip hop,Romania
Myles Smith,pop,New Zealand
Malte Ebert,pop,Denmark
Shaboozey,pop,Netherlands
URO,pop,Denmark
Hjalmer,pop,Denmark
Rasmus Seebach,pop,Denmark
Rasmus Seebach,pop,Denmark
Branco,hip hop,Denmark
Gobs,hip hop,Denmark
Justin Bieber,pop,Denmark
Tobias Rahim,pop,Denmark
Omar Courtz,urbano latino,Paraguay
De La Rose,urbano latino,Peru
De La Rose,urbano latino,Peru
De La Rose,urbano latino,Peru
De La Rose,urbano latino,Peru
De La Rose,urbano latino,Peru
De La Rose,urbano latino,Peru
De La Rose,urbano latino,Peru
De La Rose,urbano latino,Peru
Pitbull,hip hop,India
Silvestre Dangond,pop,Dominican Republic
Silvestre Dangond,pop,Dominican Republic
Silvestre Dangond,pop,Dominican Republic
Sacra Mr Melody,reggaeton,Dominican Republic
Sacra Mr Melody,reggaeton,Dominican Republic
Sacra Mr Melody,reggaeton,Dominican Republic
Sacra Mr Melody,reggaeton,Dominican Republic
Sacra Mr Melody,reggaeton,Dominican Republic
Sacra Mr Melody,reggaeton,Dominican Republic
Sacra Mr Melody,reggaeton,Dominican Republic
Chimbala,rap,Dominican Republic
Chimbala,rap,Dominican Republic
Chimbala,rap,Dominican Republic
Chimbala,rap,Dominican Republic
Chimbala,rap,Dominican Republic
Chimbala,rap,Dominican Republic
Chimbala,rap,Dominican Republic
Chimbala,rap,Dominican Republic
Chimbala,rap,Dominican Republic
El Blachy,pop,Dominican Republic
Diamond la Mafia,trap,Dominican Republic
La Perversa,trap,Dominican Republic
La Perversa,trap,Dominican Republic
La Perversa,trap,Dominican Republic
La Perversa,trap,Dominican Republic
La Perversa,trap,Dominican Republic
La Perversa,trap,Dominican Republic
La Perversa,trap,Dominican Republic
La Perversa,trap,Dominican Republic
La Perversa,trap,Dominican Republic
KAROL G,urbano latino,Panama
Amenazzy,urbano latino,Dominican Republic
Amenazzy,urbano latino,Dominican Republic
Myke Towers,urbano latino,Paraguay
benny blanco,pop,Nicaragua
Myke Towers,urbano latino,Paraguay
Myke Towers,urbano latino,Paraguay
Myke Towers,urbano latino,Paraguay
Myke Towers,urbano latino,Paraguay
Aventura,urbano latino,Nicaragua
Aventura,urbano latino,Nicaragua
Beéle,urbano latino,Panama
Aventura,urbano latino,Nicaragua
Aventura,urbano latino,Nicaragua
Aventura,urbano latino,Nicaragua
Randy,urbano latino,Venezuela
Slayter,trap,Dominican Republic
Slayter,trap,Dominican Republic
Foreign Teck,urbano latino,Dominican Republic
Bad Bunny,urbano latino,Nicaragua
Feid,urbano latino,Nicaragua
Feid,urbano latino,Nicaragua
Feid,urbano latino,Nicaragua
Feid,urbano latino,Nicaragua
Feid,urbano latino,Nicaragua
Feid,urbano latino,Mexico
Feid,urbano latino,Mexico
Lady Gaga,pop,Philippines
Bruno Mars,pop,Singapore
Jimin,pop,Latvia
Rvssian,urbano latino,Paraguay
Rauw Alejandro,urbano latino,Paraguay
Rauw Alejandro,urbano latino,Paraguay
Rauw Alejandro,urbano latino,Paraguay
Rauw Alejandro,urbano latino,Paraguay
Messiah,trap,Dominican Republic
Messiah,trap,Dominican Republic
Amenazzy,urbano latino,Dominican Republic
Amenazzy,urbano latino,Dominican Republic
Amenazzy,urbano latino,Dominican Republic
Amenazzy,urbano latino,Dominican Republic
Amenazzy,urbano latino,Dominican Republic
Amenazzy,urbano latino,Dominican Republic
KAROL G,urbano latino,Nicaragua
Feid,urbano latino,Mexico
Feid,urbano latino,Mexico
Ovy On The Drums,urbano latino,Mexico
J Balvin,urbano latino,Mexico
Maluma,urbano latino,Mexico
Ryan Castro,urbano latino,Honduras
Blessd,urbano latino,Guatemala
Blessd,urbano latino,Guatemala
Blessd,urbano latino,Guatemala
Blessd,urbano latino,Guatemala
Blessd,urbano latino,Guatemala
Aventura,urbano latino,Nicaragua
Aventura,urbano latino,Nicaragua
Aventura,urbano latino,Nicaragua
Aventura,urbano latino,Nicaragua
Omar Courtz,urbano latino,Panama
De La Rose,urbano latino,Paraguay
De La Rose,urbano latino,Paraguay
De La Rose,urbano latino,Paraguay
De La Rose,urbano latino,Paraguay
De La Rose,urbano latino,Paraguay
De La Rose,urbano latino,Paraguay
De La Rose,urbano latino,Paraguay
De La Rose,urbano latino,Paraguay
Pitbull,hip hop,Dominican Republic
Silvestre Dangond,pop,Dominica
Silvestre Dangond,pop,Dominica
Silvestre Dangond,pop,Dominica
Sacra Mr Melody,reggaeton,Dominica
Sacra Mr Melody,reggaeton,Dominica
Sacra Mr Melody,reggaeton,Dominica
Sacra Mr Melody,reggaeton,Dominica
Sacra Mr Melody,reggaeton,Dominica
Sacra Mr Melody,reggaeton,Dominica
Sacra Mr Melody,reggaeton,Dominica
Chimbala,rap,Dominica
Chimbala,rap,Dominica
Chimbala,rap,Dominica
Chimbala,rap,Dominica
Chimbala,rap,Dominica
Chimbala,rap,Dominica
Chimbala,rap,Dominica
Chimbala,rap,Dominica
Chimbala,rap,Dominica
El Blachy,pop,Dominica
Diamond la Mafia,trap,Dominica
La Perversa,trap,Dominica
La Perversa,trap,Dominica
La Perversa,trap,Dominica
La Perversa,trap,Dominica
La Perversa,trap,Dominica
La Perversa,trap,Dominica
La Perversa,trap,Dominica
La Perversa,trap,Dominica
La Perversa,trap,Dominica
KAROL G,urbano latino,Netherlands
Amenazzy,urbano latino,Dominica
Amenazzy,urbano latino,Dominica
Myke Towers,urbano latino,Paraguay
benny blanco,pop,Honduras
Myke Towers,urbano latino,Paraguay
Myke Towers,urbano latino,Paraguay
Myke Towers,urbano latino,Paraguay
Myke Towers,urbano latino,Paraguay
Aventura,urbano latino,Nicaragua
Aventura,urbano latino,Nicaragua
Beéle,urbano latino,Panama
Aventura,urbano latino,Nicaragua
Aventura,urbano latino,Nicaragua
Aventura,urbano latino,Nicaragua
Randy,urbano latino,Dominican Republic
Slayter,trap,Dominica
Slayter,trap,Dominica
Foreign Teck,urbano latino,Dominica
Bad Bunny,urbano latino,Nicaragua
Feid,urbano latino,Honduras
Feid,urbano latino,Honduras
Feid,urbano latino,Honduras
Feid,urbano latino,Honduras
Feid,urbano latino,Honduras
Feid,urbano latino,Honduras
Feid,urbano latino,Honduras
Lady Gaga,pop,Peru
Bruno Mars,pop,Saudi Arabia
Jimin,pop,Kazakhstan
Rvssian,urbano latino,Panama
Rauw Alejandro,urbano latino,Panama
Rauw Alejandro,urbano latino,Panama
Rauw Alejandro,urbano latino,Panama
Rauw Alejandro,urbano latino,Panama
Messiah,trap,Dominica
Messiah,trap,Dominica
Amenazzy,urbano latino,Dominica
Amenazzy,urbano latino,Dominica
Amenazzy,urbano latino,Dominica
Amenazzy,urbano latino,Dominica
Amenazzy,urbano latino,Dominica
Amenazzy,urbano latino,Dominica
KAROL G,urbano latino,Mexico
Feid,urbano latino,Honduras
Feid,urbano latino,Honduras
Ovy On The Drums,urbano latino,Honduras
J Balvin,urbano latino,Honduras
Maluma,urbano latino,Honduras
Ryan Castro,urbano latino,Honduras
Blessd,urbano latino,Guatemala
Blessd,urbano latino,Guatemala
Blessd,urbano latino,Guatemala
Blessd,urbano latino,Guatemala
Blessd,urbano latino,Guatemala
Aventura,urbano latino,Nicaragua
Aventura,urbano latino,Nicaragua
Aventura,urbano latino,Nicaragua
Aventura,urbano latino,Nicaragua
Aventura,urbano latino,Nicaragua
Aventura,urbano latino,Nicaragua
KAROL G,urbano latino,Mexico
Feid,urbano latino,Honduras
Feid,urbano latino,Honduras
Ovy On The Drums,urbano latino,Honduras
J Balvin,urbano latino,Honduras
Maluma,urbano latino,Honduras
Ryan Castro,urbano latino,Guatemala
Blessd,urbano latino,El Salvador
Myke Towers,urbano latino,Panama
benny blanco,pop,Guatemala
KAROL G,urbano latino,Luxembourg
Blessd,urbano latino,El Salvador
Ovy On The Drums,urbano latino,Guatemala
Feid,urbano latino,Honduras
Feid,urbano latino,Honduras
Feid,urbano latino,Honduras
Feid,urbano latino,Honduras
Feid,urbano latino,Honduras
Blessd,urbano latino,Ecuador
Ovy On The Drums,urbano latino,Guatemala
Ovy On The Drums,urbano latino,Guatemala
Feid,urbano latino,Guatemala
Bad Bunny,urbano latino,Nicaragua
Feid,urbano latino,Guatemala
Omar Courtz,urbano latino,Nicaragua
De La Rose,urbano latino,Paraguay
Feid,urbano latino,Guatemala
Ryan Castro,urbano latino,Guatemala
Ryan Castro,urbano latino,Guatemala
SOG,reggaeton,Guatemala
Lady Gaga,pop,Paraguay
Bruno Mars,pop,Saudi Arabia
Tiago PZK,urbano latino,Bolivia
Ke Personajes,pop,Costa Rica
Rvssian,urbano latino,Nicaragua
Rauw Alejandro,urbano latino,Nicaragua
Rauw Alejandro,urbano latino,Nicaragua
Shakira,pop,Ecuador
Duki,urbano latino,Bolivia
Myke Towers,urbano latino,Panama
Maluma,urbano latino,Guatemala
Maluma,urbano latino,Guatemala
Maluma,urbano latino,Guatemala
Boza,urbano latino,Panama
Boza,urbano latino,Panama
Boza,urbano latino,Panama
Boza,urbano latino,Panama
Boza,urbano latino,Panama
Plan B,urbano latino,Panama
Feid,urbano latino,Guatemala
Yandel,urbano latino,Ecuador
KAROL G,urbano latino,Italy
Myke Towers,urbano latino,Panama
ROSÉ,pop,Romania
Bruno Mars,pop,Romania
Bruno Mars,pop,Romania
Lasso,pop,Ecuador
J Balvin,urbano latino,Guatemala
Feid,urbano latino,Guatemala
Feid,urbano latino,El Salvador
Maluma,urbano latino,Guatemala
KAROL G,urbano latino,Honduras
KAROL G,urbano latino,Honduras
Aventura,urbano latino,Honduras
Aventura,urbano latino,Honduras
Nanpa Básico,hip hop,Panama
Beéle,urbano latino,Panama
Beéle,urbano latino,Panama
Beéle,urbano latino,Panama
FloyyMenor,reggaeton,Paraguay
Feid,urbano latino,El Salvador
Young Miko,urbano latino,Ecuador
J Balvin,urbano latino,Guatemala
Bad Bunny,urbano latino,Nicaragua
Bad Bunny,urbano latino,Nicaragua
Bad Bunny,urbano latino,Nicaragua
Bad Bunny,urbano latino,Nicaragua
Bad Bunny,urbano latino,Nicaragua
Bad Bunny,urbano latino,Nicaragua
Bad Bunny,urbano latino,Nicaragua
Bad Bunny,urbano latino,Nicaragua
Manuel Turizo,urbano latino,Peru
Hombres G,rock,Ecuador
Rauw Alejandro,urbano latino,Honduras
Lyanno,urbano latino,El Salvador
Brray,urbano latino,El Salvador
Brray,urbano latino,El Salvador
Bad Bunny,urbano latino,Honduras
Bad Bunny,urbano latino,Honduras
Bad Bunny,urbano latino,Honduras
Bad Bunny,urbano latino,Honduras
Cris Mj,urbano latino,Chile
FloyyMenor,reggaeton,Luxembourg
FloyyMenor,reggaeton,Luxembourg
Myke Towers,urbano latino,Nicaragua
Marshmello,pop,Netherlands
Manuel Turizo,urbano latino,Panama
Youssif Elashry,pop,Egypt
Afroto,hip hop,Egypt
Afroto,hip hop,Egypt
Magdy El Zahar,pop,Egypt
Magdy El Zahar,pop,Egypt
Ilmond,trap,Egypt
Youssif Elashry,pop,Egypt
Shehab,hip hop,Egypt
TUL8TE,trap,Egypt
Bahaa Sultan,pop,Egypt
TUL8TE,trap,Egypt
Tamer Ashour,pop,Egypt
Muslim - مُسلِم,pop,Egypt
Muslim - مُسلِم,pop,Egypt
TUL8TE,trap,Egypt
TUL8TE,trap,Egypt
TUL8TE,trap,Egypt
Magdy El Zahar,pop,Egypt
Magdy El Zahar,pop,Egypt
Ilmond,trap,Egypt
Tamer Ashour,pop,Egypt
TUL8TE,trap,Egypt
Muslim - مُسلِم,pop,Egypt
Wegz,hip hop,Egypt
Cairokee,rock,Egypt
Mahmoud El Leithy,pop,Egypt
Essam Sasa,pop,Egypt
Wael Jassar,pop,Egypt
TUL8TE,trap,Egypt
TUL8TE,trap,Egypt
Abyusif,hip hop,Egypt
Ramy Sabry,pop,Egypt
Shehab,hip hop,Egypt
Shehab,hip hop,Egypt
Muslim - مُسلِم,pop,Egypt
Mohamed Hamaki,pop,Egypt
Tamer Ashour,pop,Egypt
Tamer Ashour,pop,Egypt
Essam Sasa,pop,Egypt
Angham,pop,Egypt
Wael Jassar,pop,Egypt
Wael Jassar,pop,Egypt
Mahmoud El Leithy,pop,Egypt
Farid,pop,Egypt
Muslim - مُسلِم,pop,Egypt
Muslim - مُسلِم,pop,Egypt
Billie Eilish,pop,Singapore
Hamza Namira,pop,Egypt
Tamer Ashour,pop,Egypt
Essam Sasa,pop,Egypt
Marwan Pablo,hip hop,Egypt
Molotof,hip hop,Egypt
Molotof,hip hop,Egypt
Muslim,pop,Egypt
Tamer Ashour,pop,Egypt
Marwan Pablo,hip hop,Egypt
Marwan Pablo,hip hop,Egypt
Ramy Gamal,pop,Egypt
Ramy Sabry,pop,Egypt
Ramy Sabry,pop,Egypt
Ramy Sabry,pop,Egypt
Feid,urbano latino,El Salvador
Feid,urbano latino,El Salvador
Omar Courtz,urbano latino,Mexico
De La Rose,urbano latino,Panama
Jimin,pop,Kazakhstan
Myke Towers,urbano latino,Honduras
benny blanco,pop,El Salvador
KAROL G,urbano latino,Honduras
KAROL G,urbano latino,Honduras
KAROL G,urbano latino,Honduras
KAROL G,urbano latino,Honduras
KAROL G,urbano latino,Guatemala
Feid,urbano latino,El Salvador
Feid,urbano latino,El Salvador
