artist,genre,pays
El Bogueto,reggaeton,Mexico
El Bogueto,reggaeton,Mexico
La Dinastia,reggaeton,Mexico
La Dinastia,reggaeton,Mexico
La Dinastia,reggaeton,Mexico
La Dinastia,reggaeton,Mexico
La Dinastia,reggaeton,Mexico
La Dinastia,reggaeton,Mexico
La Dinastia,reggaeton,Mexico
La Dinastia,reggaeton,Mexico
La Dinastia,reggaeton,Mexico
La Dinastia,reggaeton,Mexico
Lady Gaga,pop,United States
Bruno Mars,pop,United States
Bruno Mars,pop,United States
Bruno Mars,pop,United States
Bruno Mars,pop,United States
Bruno Mars,pop,United States
Bruno Mars,pop,United States
Bruno Mars,pop,United States
Bruno Mars,pop,United States
Bruno Mars,pop,United States
Bruno Mars,pop,United States
Bruno Mars,pop,United States
ROSÉ,pop,United States
Bruno Mars,pop,United States
Omar Courtz,urbano latino,Mexico
De La Rose,urbano latino,Mexico
De La Rose,urbano latino,Mexico
De La Rose,urbano latino,Mexico
De La Rose,urbano latino,Mexico
Feid,urbano latino,Mexico
Feid,urbano latino,Mexico
KAROL G,urbano latino,Mexico
Feid,urbano latino,Mexico
Feid,urbano latino,Mexico
Ovy On The Drums,urbano latino,Mexico
J Balvin,urbano latino,Mexico
Maluma,urbano latino,Mexico
Ryan Castro,urbano latino,Mexico
Blessd,urbano latino,Mexico
Maluma,urbano latino,Mexico
Maluma,urbano latino,Mexico
Myke Towers,urbano latino,Venezuela
Tiago PZK,urbano latino,Uruguay
Anitta,funk,Uruguay
Emilia,pop,Uruguay
Big One,trap,Uruguay
Emanero,hip hop,Uruguay
Emanero,hip hop,Uruguay
KAROL G,urbano latino,Venezuela
Emilia,pop,Uruguay
La T y La M,pop,Argentina
Malandro,rap,Argentina
Omar Courtz,urbano latino,Venezuela
De La Rose,urbano latino,Venezuela
Maria Becerra,urbano latino,Uruguay
Maria Becerra,urbano latino,Uruguay
Emilia,pop,Uruguay
Tiago PZK,urbano latino,Uruguay
Ke Personajes,pop,Uruguay
Ke Personajes,pop,Uruguay
The La Planta,pop,Uruguay
Myke Towers,urbano latino,Uruguay
benny blanco,pop,Venezuela
Pinky SD,pop,Argentina
Pinky SD,pop,Argentina
Pinky SD,pop,Argentina
Luck Ra,trap,Uruguay
Abel Pintos,pop,Uruguay
Big One,trap,Uruguay
Tiago PZK,urbano latino,Uruguay
La Joaqui,hip hop,Uruguay
Duki,urbano latino,Uruguay
Milo j,urbano latino,Uruguay
Luck Ra,trap,Uruguay
Nicki Nicole,urbano latino,Uruguay
Paulo Londra,urbano latino,Uruguay
Luck Ra,trap,Uruguay
Luck Ra,trap,Uruguay
Myke Towers,urbano latino,Uruguay
ECKO,hip hop,Uruguay
Los Turros,pop,Uruguay
Los Turros,pop,Uruguay
Los Turros,pop,Uruguay
Hernan y La Champion's Liga,pop,Uruguay
Hernan y La Champion's Liga,pop,Uruguay
Hernan y La Champion's Liga,pop,Uruguay
Hernan y La Champion's Liga,pop,Uruguay
Hernan y La Champion's Liga,pop,Uruguay
Emanero,hip hop,Uruguay
Karina,pop,Uruguay
j mena,pop,Uruguay
Angela Torres,pop,Uruguay
Feid,urbano latino,Venezuela
Feid,urbano latino,Venezuela
Salastkbron,pop,Uruguay
Salastkbron,pop,Uruguay
Salastkbron,pop,Uruguay
Luck Ra,trap,Uruguay
Big One,trap,Uruguay
Maria Becerra,urbano latino,Uruguay
Trueno,urbano latino,Uruguay
Nicki Nicole,urbano latino,Uruguay
Luck Ra,trap,Uruguay
Chayanne,pop,Uruguay
Duki,urbano latino,Uruguay
Duki,urbano latino,Uruguay
Duki,urbano latino,Uruguay
Duki,urbano latino,Uruguay
Bizarrap,urbano latino,Uruguay
Luck Ra,trap,Uruguay
KHEA,urbano latino,Uruguay
Duki,urbano latino,Uruguay
Duki,urbano latino,Uruguay
Duki,urbano latino,Peru
Shakira,pop,Venezuela
Pinky SD,pop,Argentina
Pinky SD,pop,Argentina
Pinky SD,pop,Argentina
FloyyMenor,reggaeton,Uruguay
YSY A,hip hop,Uruguay
Bhavi,hip hop,Uruguay
Milo j,urbano latino,Uruguay
Milo j,urbano latino,Uruguay
Milo j,urbano latino,Uruguay
Milo j,urbano latino,Uruguay
Duki,urbano latino,Paraguay
Luck Ra,trap,Argentina
Luck Ra,trap,Argentina
Emilia,pop,Paraguay
Duki,urbano latino,Ecuador
Duki,urbano latino,Chile
Headie One,hip hop,Argentina
Cris Mj,urbano latino,Uruguay
FloyyMenor,reggaeton,Uruguay
FloyyMenor,reggaeton,Uruguay
Pinky SD,pop,Argentina
Pinky SD,pop,Argentina
Pinky SD,pop,Argentina
Emilia,pop,Chile
TINI,pop,Argentina
Pinky SD,pop,Argentina
Pinky SD,pop,Argentina
Pinky SD,pop,Argentina
Pinky SD,pop,Argentina
Pinky SD,pop,Argentina
Pinky SD,pop,Argentina
Pinky SD,pop,Argentina
Pinky SD,pop,Argentina
Tiago PZK,urbano latino,Peru
Ke Personajes,pop,Peru
Myke Towers,urbano latino,Uruguay
benny blanco,pop,Uruguay
Lady Gaga,pop,Venezuela
Bruno Mars,pop,Venezuela
KAROL G,urbano latino,Venezuela
Feid,urbano latino,Venezuela
Feid,urbano latino,Venezuela
Omar Courtz,urbano latino,Venezuela
De La Rose,urbano latino,Venezuela
De La Rose,urbano latino,Venezuela
De La Rose,urbano latino,Venezuela
De La Rose,urbano latino,Venezuela
Jimin,pop,Venezuela
Jimin,pop,Venezuela
Ke Personajes,pop,Paraguay
Duki,urbano latino,Bolivia
Myke Towers,urbano latino,Peru
Luis Vega,pop,Bolivia
ROSÉ,pop,Venezuela
Bruno Mars,pop,Venezuela
Bruno Mars,pop,Venezuela
The La Planta,pop,Uruguay
Blessd,urbano latino,Venezuela
Ovy On The Drums,urbano latino,Venezuela
Ovy On The Drums,urbano latino,Venezuela
Feid,urbano latino,Venezuela
Feid,urbano latino,Venezuela
Emilia,pop,Bolivia
Emilia,pop,Bolivia
Maluma,urbano latino,Venezuela
Maluma,urbano latino,Venezuela
Feid,urbano latino,Venezuela
Luis Vega,pop,Bolivia
KAROL G,urbano latino,Venezuela
Feid,urbano latino,Venezuela
Feid,urbano latino,Venezuela
Ovy On The Drums,urbano latino,Venezuela
J Balvin,urbano latino,Venezuela
Maluma,urbano latino,Uruguay
Ryan Castro,urbano latino,Venezuela
Blessd,urbano latino,Venezuela
Blessd,urbano latino,Venezuela
Bad Bunny,urbano latino,Venezuela
Rvssian,urbano latino,Venezuela
Rauw Alejandro,urbano latino,Venezuela
Rauw Alejandro,urbano latino,Venezuela
Rauw Alejandro,urbano latino,Venezuela
Maluma,urbano latino,Peru
Maluma,urbano latino,Peru
Maluma,urbano latino,Peru
Maluma,urbano latino,Peru
Big One,trap,Paraguay
Tiago PZK,urbano latino,Paraguay
La Joaqui,hip hop,Bolivia
Shakira,pop,Uruguay
Bad Bunny,urbano latino,Peru
Feid,urbano latino,Venezuela
Feid,urbano latino,Venezuela
Feid,urbano latino,Venezuela
Maria Becerra,urbano latino,Uruguay
Big One,trap,Bolivia
FMK,trap,Paraguay
Ke Personajes,pop,Paraguay
Trueno,urbano latino,Peru
Plan B,urbano latino,Venezuela
Ryan Castro,urbano latino,Uruguay
Ryan Castro,urbano latino,Uruguay
SOG,reggaeton,Peru
Milo j,urbano latino,Peru
Taiu,trap,Peru
Taiu,trap,Peru
Lasso,pop,Venezuela
Myke Towers,urbano latino,Peru
KAROL G,urbano latino,Venezuela
KAROL G,urbano latino,Venezuela
KAROL G,urbano latino,Uruguay
Maria Becerra,urbano latino,Bolivia
Maria Becerra,urbano latino,Bolivia
Luis Vega,pop,Bolivia
FloyyMenor,reggaeton,Peru
FloyyMenor,reggaeton,Peru
Feid,urbano latino,Uruguay
Young Miko,urbano latino,Venezuela
KAROL G,urbano latino,Uruguay
Manuel Turizo,urbano latino,Venezuela
Cris Mj,urbano latino,Peru
Luis Vega,pop,Bolivia
JAVVI ELIAS,pop,Bolivia
MC Tuto,funk,Brazil
MC Tuto,funk,Brazil
MC Tuto,funk,Brazil
MC Tuto,funk,Brazil
MC Tuto,funk,Brazil
MC Cebezinho,funk,Brazil
MC Cebezinho,funk,Brazil
MC Tuto,funk,Brazil
MC Tuto,funk,Brazil
Mc Kako,funk,Brazil
Maiara & Maraisa,pop,Brazil
Maiara & Maraisa,pop,Brazil
PEDRO SAMPAIO,funk,Brazil
Marina Sena,pop,Brazil
Marina Sena,pop,Brazil
Ana Castela,pop,Brazil
DJ TOPO,funk,Brazil
Mc Livinho,funk,Brazil
Mc Livinho,funk,Brazil
Mc Livinho,funk,Brazil
Lady Gaga,pop,Peru
Bruno Mars,pop,Peru
MC GP,funk,Brazil
MC GP,funk,Brazil
MC GP,funk,Brazil
MC Joãozinho VT,funk,Brazil
MC Tuto,funk,Brazil
MC Tuto,funk,Brazil
MC Ryan SP,funk,Brazil
MC Ryan SP,funk,Brazil
MC Ryan SP,funk,Brazil
Caio Passos,funk,Brazil
MC Marks,funk,Brazil
MC Ryan SP,funk,Brazil
MC Ryan SP,funk,Brazil
MC Ryan SP,funk,Brazil
Mc Magal,funk,Brazil
Mc Magal,funk,Brazil
Mc Magal,funk,Brazil
Mc Magal,funk,Brazil
Kaique e Felipe,pop,Brazil
Kaique e Felipe,pop,Brazil
Kaique e Felipe,pop,Brazil
Oldilla,funk,Brazil
Oldilla,funk,Brazil
MC Tuto,funk,Brazil
Oldilla,funk,Brazil
MC Joãozinho VT,funk,Brazil
MC Tuto,funk,Brazil
MC Tuto,funk,Brazil
Matheus & Kauan,pop,Brazil
Hugo & Guilherme,pop,Brazil
Maiara & Maraisa,pop,Brazil
Israel & Rodolffo,pop,Brazil
Mc Lele JP,funk,Brazil
MC Marks,funk,Brazil
MC Leozinho ZS,funk,Brazil
MC Joãozinho VT,funk,Brazil
MC Joãozinho VT,funk,Brazil
Mc Th,funk,Brazil
Ferrugem,funk,Brazil
Ferrugem,funk,Brazil
Ferrugem,funk,Brazil
Matheus & Kauan,pop,Brazil
The Weeknd,pop,Brazil
Anitta,funk,Brazil
Mc Jacaré,funk,Brazil
Hungria,hip hop,Brazil
Hungria,hip hop,Brazil
ROSÉ,pop,Peru
Bruno Mars,pop,Peru
Bruno Mars,pop,Peru
Felipe e Rodrigo,pop,Brazil
THE BOX,trap,Brazil
Mc Brinquedo,funk,Brazil
MC Cebezinho,funk,Brazil
MC Tuto,funk,Brazil
Mc Laranjinha,funk,Brazil
Mc Laranjinha,funk,Brazil
Mc Laranjinha,funk,Brazil
Mc Laranjinha,funk,Brazil
DJ TOPO,funk,Brazil
Seu Jorge,rock,Brazil
Mc Leozin,funk,Brazil
MC G15,funk,Brazil
MC G15,funk,Brazil
Hugo & Guilherme,pop,Brazil
Clayton & Romário,pop,Brazil
Matuê,trap,Brazil
Matuê,trap,Brazil
Matuê,trap,Brazil
Mc Daniel,funk,Brazil
Mc Daniel,funk,Brazil
MC Bruna Alves,funk,Brazil
Guilherme & Benuto,pop,Brazil
Gloria Groove,funk,Brazil
Gloria Groove,funk,Brazil
Lauana Prado,pop,Brazil
Lauana Prado,pop,Brazil
MC Thaizinha,funk,Brazil
Mc Leozin,funk,Brazil
MC Rick,funk,Brazil
MC Rick,funk,Brazil
MC Rick,funk,Brazil
Dj L Martins,funk,Brazil
MC Marks,funk,Brazil
MC Marks,funk,Brazil
Lauana Prado,pop,Brazil
Lauana Prado,pop,Brazil
Lauana Prado,pop,Brazil
Lauana Prado,pop,Brazil
Lauana Prado,pop,Brazil
Cris Mj,urbano latino,Peru
FloyyMenor,reggaeton,Peru
FloyyMenor,reggaeton,Peru
KAROL G,urbano latino,Peru
KAROL G,urbano latino,Peru
KAROL G,urbano latino,Peru
FloyyMenor,reggaeton,Peru
Jere Klein,reggaeton,Chile
Jere Klein,reggaeton,Chile
Jere Klein,reggaeton,Chile
Jimin,pop,Peru
Omar Courtz,urbano latino,Venezuela
De La Rose,urbano latino,Venezuela
Cris Mj,urbano latino,Peru
FloyyMenor,reggaeton,Paraguay
Panda Black,trap,Chile
Tiago PZK,urbano latino,Ecuador
Ke Personajes,pop,Paraguay
Lady Gaga,pop,Paraguay
Bruno Mars,pop,Paraguay
Ovy On The Drums,urbano latino,Venezuela
Jere Klein,reggaeton,Chile
FloyyMenor,reggaeton,Ecuador
FloyyMenor,reggaeton,Ecuador
FloyyMenor,reggaeton,Ecuador
FloyyMenor,reggaeton,Ecuador
Shakira,pop,Peru
Shakira,pop,Peru
Myke Towers,urbano latino,Peru
benny blanco,pop,Peru
Cris Mj,urbano latino,Peru
Kali Uchis,pop,Peru
JHAYCO,urbano latino,Peru
JHAYCO,urbano latino,Peru
Jere Klein,reggaeton,Chile
Jere Klein,reggaeton,Chile
Jere Klein,reggaeton,Chile
ROSÉ,pop,Ecuador
Bruno Mars,pop,Ecuador
FloyyMenor,reggaeton,Ecuador
FloyyMenor,reggaeton,Ecuador
Cris Mj,urbano latino,Ecuador
Cris Mj,urbano latino,Ecuador
Cris Mj,urbano latino,Ecuador
Cris Mj,urbano latino,Ecuador
Feid,urbano latino,Uruguay
Feid,urbano latino,Uruguay
KAROL G,urbano latino,Peru
Feid,urbano latino,Peru
Feid,urbano latino,Peru
Ovy On The Drums,urbano latino,Uruguay
J Balvin,urbano latino,Uruguay
Maluma,urbano latino,Peru
Ryan Castro,urbano latino,Peru
Blessd,urbano latino,Venezuela
Fran C,reggaeton,Chile
Jere Klein,reggaeton,Chile
Cris Mj,urbano latino,Chile
Fran C,reggaeton,Chile
Kevin Martes 13,reggaeton,Chile
Galee Galee,drill,Chile
Blessd,urbano latino,Uruguay
Ovy On The Drums,urbano latino,Uruguay
Ovy On The Drums,urbano latino,Uruguay
Ovy On The Drums,urbano latino,Uruguay
Cris Mj,urbano latino,Chile
FloyyMenor,reggaeton,Chile
Cris Mj,urbano latino,Chile
Cris Mj,urbano latino,Chile
The La Planta,pop,Paraguay
The La Planta,pop,Paraguay
Cris Mj,urbano latino,Chile
Bryant Myers,urbano latino,Chile
Cris Mj,urbano latino,Chile
Cris Mj,urbano latino,Chile
Cris Mj,urbano latino,Chile
Fran C,reggaeton,Chile
Pablo Chill-E,urbano latino,Chile
Harry Nach,trap,Chile
Harry Nach,trap,Chile
Harry Nach,trap,Chile
Harry Nach,trap,Chile
Rvssian,urbano latino,Uruguay
Rauw Alejandro,urbano latino,Uruguay
Rauw Alejandro,urbano latino,Uruguay
Rauw Alejandro,urbano latino,Uruguay
Rauw Alejandro,urbano latino,Uruguay
Duki,urbano latino,Argentina
Myke Towers,urbano latino,Paraguay
Pailita,drill,Chile
Pailita,drill,Chile
Cris Mj,urbano latino,Chile
Galee Galee,drill,Chile
Galee Galee,drill,Chile
Emilia,pop,Argentina
Emilia,pop,Argentina
Feid,urbano latino,Peru
Pablo Chill-E,urbano latino,Chile
Bryartz,trap,Chile
Jere Klein,reggaeton,Chile
Jere Klein,reggaeton,Chile
Jere Klein,reggaeton,Chile
El BAI,reggaeton,Chile
El BAI,reggaeton,Chile
El BAI,reggaeton,Chile
Blessd,urbano latino,Uruguay
Ovy On The Drums,urbano latino,Peru
Jere Klein,reggaeton,Chile
Jere Klein,reggaeton,Chile
Jere Klein,reggaeton,Chile
KAROL G,urbano latino,Peru
Feid,urbano latino,Peru
Feid,urbano latino,Peru
Ovy On The Drums,urbano latino,Peru
J Balvin,urbano latino,Peru
Maluma,urbano latino,Paraguay
Ryan Castro,urbano latino,Peru
Blessd,urbano latino,Peru
Blessd,urbano latino,Peru
Ovy On The Drums,urbano latino,Peru
Ovy On The Drums,urbano latino,Peru
Blessd,urbano latino,Peru
Ovy On The Drums,urbano latino,Paraguay
Blessd,urbano latino,Paraguay
Kris R.,trap,Colombia
Feid,urbano latino,Peru
Feid,urbano latino,Peru
KAROL G,urbano latino,Peru
KAROL G,urbano latino,Peru
Feid,urbano latino,Peru
Feid,urbano latino,Peru
Kris R.,trap,Colombia
Blessd,urbano latino,Ecuador
Nanpa Básico,hip hop,Venezuela
Beéle,urbano latino,Venezuela
Shakira,pop,Paraguay
Myke Towers,urbano latino,Paraguay
benny blanco,pop,Paraguay
benny blanco,pop,Paraguay
benny blanco,pop,Paraguay
benny blanco,pop,Paraguay
Beéle,urbano latino,Venezuela
Feid,urbano latino,Peru
Feid,urbano latino,Peru
Bad Bunny,urbano latino,Peru
Feid,urbano latino,Peru
Blessd,urbano latino,Ecuador
Maluma,urbano latino,Paraguay
Omar Courtz,urbano latino,Uruguay
De La Rose,urbano latino,Uruguay
Ryan Castro,urbano latino,Ecuador
Ryan Castro,urbano latino,Ecuador
KAROL G,urbano latino,Peru
Boza,urbano latino,Venezuela
Boza,urbano latino,Venezuela
Rayo & Toby,reggaeton,Colombia
Rvssian,urbano latino,Peru
Rauw Alejandro,urbano latino,Peru
Rauw Alejandro,urbano latino,Peru
Feid,urbano latino,Paraguay
Pirlo,urbano latino,Colombia
Pirlo,urbano latino,Colombia
Mackie,reggaeton,Colombia
Mackie,reggaeton,Colombia
J Balvin,urbano latino,Peru
Feid,urbano latino,Paraguay
KAROL G,urbano latino,Paraguay
KAROL G,urbano latino,Paraguay
Maluma,urbano latino,Ecuador
Maluma,urbano latino,Ecuador
Dalmata,urbano latino,Colombia
Maluma,urbano latino,Ecuador
Ryan Castro,urbano latino,Ecuador
Ryan Castro,urbano latino,Ecuador
SOG,reggaeton,Ecuador
SOG,reggaeton,Ecuador
Big Metra,hip hop,Colombia
Big Metra,hip hop,Colombia
Big Metra,hip hop,Colombia
Feid,urbano latino,Paraguay
Yandel,urbano latino,Peru
Yandel,urbano latino,Peru
Lady Gaga,pop,Ecuador
Bruno Mars,pop,Ecuador
Blessd,urbano latino,Ecuador
Feid,urbano latino,Paraguay
Feid,urbano latino,Paraguay
Feid,urbano latino,Paraguay
KAROL G,urbano latino,Paraguay
Feid,urbano latino,Ecuador
Young Miko,urbano latino,Peru
Camilo,urbano latino,Colombia
Camilo,urbano latino,Colombia
Plan B,urbano latino,Peru
Luis Alfonso,pop,Colombia
Arcángel,urbano latino,Paraguay
Manuel Turizo,urbano latino,Peru
Beéle,urbano latino,Venezuela
J Balvin,urbano latino,Ecuador
Bad Bunny,urbano latino,Paraguay
Tego Calderón,urbano latino,Colombia
Feid,urbano latino,Ecuador
Feid,urbano latino,Ecuador
Feid,urbano latino,Ecuador
KAROL G,urbano latino,Paraguay
Feid,urbano latino,Ecuador
Feid,urbano latino,Ecuador
Ovy On The Drums,urbano latino,Ecuador
J Balvin,urbano latino,Ecuador
Maluma,urbano latino,Ecuador
Ryan Castro,urbano latino,Colombia
Blessd,urbano latino,Colombia
Myke Towers,urbano latino,Paraguay
benny blanco,pop,Ecuador
KAROL G,urbano latino,Ecuador
Blessd,urbano latino,Colombia
Ovy On The Drums,urbano latino,Ecuador
Feid,urbano latino,Ecuador
Feid,urbano latino,Ecuador
Feid,urbano latino,Ecuador
Feid,urbano latino,Ecuador
Feid,urbano latino,Ecuador
Blessd,urbano latino,Colombia
Ovy On The Drums,urbano latino,Ecuador
Ovy On The Drums,urbano latino,Ecuador
Feid,urbano latino,Ecuador
Bad Bunny,urbano latino,Paraguay
Feid,urbano latino,Ecuador
Omar Courtz,urbano latino,Peru
De La Rose,urbano latino,Peru
Feid,urbano latino,Ecuador
Ryan Castro,urbano latino,Colombia
Ryan Castro,urbano latino,Colombia
SOG,reggaeton,Colombia
Lady Gaga,pop,Colombia
Bruno Mars,pop,Colombia
Tiago PZK,urbano latino,Chile
Ke Personajes,pop,Ecuador
Rvssian,urbano latino,Paraguay
Rauw Alejandro,urbano latino,Paraguay
Rauw Alejandro,urbano latino,Paraguay
Shakira,pop,Ecuador
Duki,urbano latino,Argentina
Myke Towers,urbano latino,Paraguay
Maluma,urbano latino,Colombia
Maluma,urbano latino,Colombia
Maluma,urbano latino,Colombia
Boza,urbano latino,Peru
Boza,urbano latino,Peru
Boza,urbano latino,Peru
Boza,urbano latino,Peru
Boza,urbano latino,Peru
Plan B,urbano latino,Paraguay
Feid,urbano latino,Ecuador
Yandel,urbano latino,Ecuador
KAROL G,urbano latino,Ecuador
Myke Towers,urbano latino,Paraguay
ROSÉ,pop,Chile
Bruno Mars,pop,Chile
Bruno Mars,pop,Chile
Lasso,pop,Peru
J Balvin,urbano latino,Ecuador
Feid,urbano latino,Ecuador
Feid,urbano latino,Colombia
Maluma,urbano latino,Colombia
KAROL G,urbano latino,Ecuador
KAROL G,urbano latino,Ecuador
Aventura,urbano latino,Ecuador
Aventura,urbano latino,Ecuador
Nanpa Básico,hip hop,Peru
Beéle,urbano latino,Peru
Beéle,urbano latino,Peru
Beéle,urbano latino,Peru
FloyyMenor,reggaeton,Chile
Feid,urbano latino,Colombia
Young Miko,urbano latino,Ecuador
J Balvin,urbano latino,Colombia
Bad Bunny,urbano latino,Ecuador
Bad Bunny,urbano latino,Ecuador
Bad Bunny,urbano latino,Ecuador
Bad Bunny,urbano latino,Ecuador
Bad Bunny,urbano latino,Ecuador
Bad Bunny,urbano latino,Ecuador
Bad Bunny,urbano latino,Ecuador
Bad Bunny,urbano latino,Ecuador
Manuel Turizo,urbano latino,Ecuador
Hombres G,rock,Ecuador
Rauw Alejandro,urbano latino,Ecuador
Lyanno,urbano latino,Ecuador
Brray,urbano latino,Ecuador
Brray,urbano latino,Ecuador
Bad Bunny,urbano latino,Ecuador
Bad Bunny,urbano latino,Ecuador
Bad Bunny,urbano latino,Ecuador
Bad Bunny,urbano latino,Ecuador
Cris Mj,urbano latino,Chile
FloyyMenor,reggaeton,Chile
FloyyMenor,reggaeton,Chile
Myke Towers,urbano latino,Ecuador
Marshmello,pop,Ecuador
Manuel Turizo,urbano latino,Ecuador
Omar Courtz,urbano latino,Paraguay
De La Rose,urbano latino,Peru
Tiago PZK,urbano latino,Bolivia
Ke Personajes,pop,Chile
KAROL G,urbano latino,Ecuador
Feid,urbano latino,Colombia
Feid,urbano latino,Colombia
Jimin,pop,Paraguay
Myke Towers,urbano latino,Ecuador
benny blanco,pop,Colombia
benny blanco,pop,Colombia
benny blanco,pop,Colombia
benny blanco,pop,Colombia
The La Planta,pop,Chile
Duki,urbano latino,Argentina
Myke Towers,urbano latino,Ecuador
Myke Towers,urbano latino,Ecuador
Ke Personajes,pop,Bolivia
Blessd,urbano latino,Colombia
Ovy On The Drums,urbano latino,Colombia
Ovy On The Drums,urbano latino,Colombia
Feid,urbano latino,Colombia
Feid,urbano latino,Colombia
Feid,urbano latino,Colombia
J Abdiel,urbano latino,Venezuela
De La Rose,urbano latino,Paraguay
Yan Block,urbano latino,Venezuela
iZaak,urbano latino,Venezuela
Jay Wheeler,urbano latino,Venezuela
Jay Wheeler,urbano latino,Venezuela
Rvssian,urbano latino,Ecuador
Rauw Alejandro,urbano latino,Ecuador
Rauw Alejandro,urbano latino,Ecuador
Rauw Alejandro,urbano latino,Ecuador
Feid,urbano latino,Colombia
Plan B,urbano latino,Ecuador
Jin,pop,Paraguay
Jin,pop,Paraguay
Maluma,urbano latino,Colombia
Maluma,urbano latino,Colombia
FloyyMenor,reggaeton,Chile
FloyyMenor,reggaeton,Chile
KAROL G,urbano latino,Colombia
KAROL G,urbano latino,Colombia
KAROL G,urbano latino,Colombia
KAROL G,urbano latino,Colombia
KAROL G,urbano latino,Colombia
KAROL G,urbano latino,Colombia
Emilia,pop,Argentina
iZaak,urbano latino,Peru
JHAYCO,urbano latino,Paraguay
Anuel AA,urbano latino,Paraguay
Big One,trap,Bolivia
FMK,trap,Bolivia
Ke Personajes,pop,Bolivia
Shakira,pop,Colombia
Myke Towers,urbano latino,Ecuador
Bad Bunny,urbano latino,Ecuador
Feid,urbano latino,Colombia
Feid,urbano latino,Colombia
Feid,urbano latino,Colombia
KAROL G,urbano latino,Colombia
KAROL G,urbano latino,Colombia
KAROL G,urbano latino,Colombia
Lady Gaga,pop,Chile
Bruno Mars,pop,Chile
Bruno Mars,pop,Chile
Arcángel,urbano latino,Colombia
Anuel AA,urbano latino,Paraguay
Daddy Yankee,urbano latino,Paraguay
Zion & Lennox,urbano latino,Paraguay
Farruko,urbano latino,Paraguay
Wisin,urbano latino,Paraguay
Trueno,urbano latino,Paraguay
Maluma,urbano latino,Colombia
Myke Towers,urbano latino,Colombia
Myke Towers,urbano latino,Colombia
Bad Bunny,urbano latino,Colombia
Quevedo,urbano latino,Paraguay
Jin,pop,Paraguay
Myke Towers,urbano latino,Chile
Lady Gaga,pop,Brazil
Bruno Mars,pop,Brazil
Bruno Mars,pop,Brazil
KAROL G,urbano latino,Colombia
Jimin,pop,Chile
Omar Courtz,urbano latino,Ecuador
De La Rose,urbano latino,Paraguay
Feid,urbano latino,Colombia
Feid,urbano latino,Colombia
Myke Towers,urbano latino,Chile
benny blanco,pop,Chile
ROSÉ,pop,Brazil
Bruno Mars,pop,Brazil
Bruno Mars,pop,Brazil
Feid,urbano latino,Colombia
Feid,urbano latino,Colombia
Rvssian,urbano latino,Colombia
Rauw Alejandro,urbano latino,Colombia
Rauw Alejandro,urbano latino,Colombia
Rauw Alejandro,urbano latino,Colombia
Tiago PZK,urbano latino,Bolivia
Ke Personajes,pop,Bolivia
Ke Personajes,pop,Bolivia
Ke Personajes,pop,Bolivia
FloyyMenor,reggaeton,Chile
Feid,urbano latino,Colombia
Blessd,urbano latino,Colombia
Ovy On The Drums,urbano latino,Colombia
Ovy On The Drums,urbano latino,Colombia
Cris Mj,urbano latino,Chile
Feid,urbano latino,Colombia
Shakira,pop,Chile
Cris Mj,urbano latino,Chile
FloyyMenor,reggaeton,Chile
FloyyMenor,reggaeton,Chile
KAROL G,urbano latino,Colombia
Feid,urbano latino,Colombia
Feid,urbano latino,Colombia
Ovy On The Drums,urbano latino,Colombia
J Balvin,urbano latino,Colombia
Maluma,urbano latino,Chile
Ryan Castro,urbano latino,Colombia
Blessd,urbano latino,Colombia
Bad Bunny,urbano latino,Colombia
Feid,urbano latino,Colombia
Feid,urbano latino,Colombia
Boza,urbano latino,Ecuador
Boza,urbano latino,Ecuador
Maluma,urbano latino,Bolivia
Trueno,urbano latino,Bolivia
Duki,urbano latino,Argentina
Myke Towers,urbano latino,Bolivia
Myke Towers,urbano latino,Bolivia
Billie Eilish,pop,Peru
Pascal,pop,Peru
Milo j,urbano latino,Bolivia
Taiu,trap,Bolivia
KAROL G,urbano latino,Colombia
Cris Mj,urbano latino,Chile
Kali Uchis,pop,Chile
JHAYCO,urbano latino,Chile
Ryan Castro,urbano latino,Chile
Ryan Castro,urbano latino,Chile
SOG,reggaeton,Bolivia
SOG,reggaeton,Bolivia
Lasso,pop,Ecuador
Feid,urbano latino,Chile
Young Miko,urbano latino,Colombia
Maluma,urbano latino,Bolivia
Maluma,urbano latino,Bolivia
Feid,urbano latino,Chile
Yandel,urbano latino,Colombia
J Balvin,urbano latino,Colombia
Bad Bunny,urbano latino,Bolivia
Manuel Turizo,urbano latino,Colombia
J Abdiel,urbano latino,Peru
De La Rose,urbano latino,Ecuador
Yan Block,urbano latino,Venezuela
iZaak,urbano latino,Paraguay
Jay Wheeler,urbano latino,Peru
Jay Wheeler,urbano latino,Peru
FloyyMenor,reggaeton,Bolivia
Cris Mj,urbano latino,Bolivia
KAROL G,urbano latino,Chile
KAROL G,urbano latino,Chile
KAROL G,urbano latino,Chile
Plan B,urbano latino,Colombia
Nanpa Básico,hip hop,Ecuador
Beéle,urbano latino,Ecuador
Beéle,urbano latino,Ecuador
Blessd,urbano latino,Colombia
Ovy On The Drums,urbano latino,Chile
Tiago PZK,urbano latino,Argentina
Anitta,funk,Argentina
Emilia,pop,Argentina
Duki,urbano latino,Argentina
Myke Towers,urbano latino,Bolivia
Big One,trap,Argentina
Emanero,hip hop,Argentina
Emanero,hip hop,Argentina
KAROL G,urbano latino,Bolivia
Emilia,pop,Argentina
